"vereda_id","mun_id","anio","post","puntaje","puntaje_c","tratada","luminosidad","vel_descarga","vel_subida","latencia_ms","personas_conectadas","n_establecimientos","gasto_sustitutos","poblacion","hogares","ipm","dist_cabecera_km"
2301,43,2026,1,65.106,2.583,1,2.729,21.5,9.6,64.1,250,14,38900,683,183,0.559,28.2
2302,43,2024,0,56.243,-6.28,0,3.639,19.8,4.9,74.4,191,2,52900,438,106,0.483,23.2
2302,43,2026,1,56.243,-6.28,0,3.301,16.4,6.1,78.2,165,4,50900,438,106,0.483,23.2
2303,43,2024,0,39.15,-23.373,0,2.278,15.8,3.6,55.2,101,3,37200,245,69,0.396,21.6
2303,43,2026,1,39.15,-23.373,0,1.742,15.8,6.6,37.9,124,5,27200,245,69,0.396,21.6
2304,43,2024,0,44.128,-18.395,0,4.089,19.7,6.9,65.2,237,13,39200,855,259,0.42,18.3
2304,43,2026,1,44.128,-18.395,0,4.094,19.2,5.9,67.1,268,20,25300,855,259,0.42,18.3
2305,43,2024,0,41.313,-21.21,0,4.119,17.8,7.3,74.3,191,9,46600,515,172,0.403,14.7
2305,43,2026,1,41.313,-21.21,0,3.945,23,7.7,80.2,227,4,36000,515,172,0.403,14.7
2306,43,2024,0,48.392,-14.131,0,6.304,19.3,6.6,83.3,61,2,41100,210,62,0.43,18.1
2306,43,2026,1,48.392,-14.131,0,5.21,19.9,5.9,66.9,65,3,39000,210,62,0.43,18.1
2307,43,2024,0,38.226,-24.297,0,3.78,16.8,6.7,74.3,214,8,39500,467,130,0.404,19
2307,43,2026,1,38.226,-24.297,0,4.709,16.7,6.7,67.3,289,6,34300,467,130,0.404,19
2308,43,2024,0,35.093,-27.43,0,2.156,18.8,7.4,69.3,187,8,41100,603,180,0.323,29
2308,43,2026,1,35.093,-27.43,0,2.329,16.6,8.3,53.1,219,9,24700,603,180,0.323,29
2309,43,2024,0,34.124,-28.399,0,3.781,21.1,4.7,80.6,178,10,36700,553,147,0.412,19.5
2309,43,2026,1,34.124,-28.399,0,6.018,22.2,4.7,73.7,128,9,32500,553,147,0.412,19.5
2310,43,2024,0,56.363,-6.16,0,3.052,15.3,4.8,80.9,198,5,59200,610,179,0.51,19.5
2310,43,2026,1,56.363,-6.16,0,1.535,15.4,7.4,72.3,230,7,50500,610,179,0.51,19.5
2311,43,2024,0,52.294,-10.229,0,2.384,11.8,6.4,57.4,123,10,39300,483,138,0.553,20.1
2311,43,2026,1,52.294,-10.229,0,2.429,20.3,5.5,65.5,166,6,44600,483,138,0.553,20.1
2312,43,2024,0,60.542,-1.981,0,2.074,15.9,5.2,83.5,273,13,50000,704,198,0.595,23.6
2312,43,2026,1,60.542,-1.981,0,3.211,17.6,6.4,77.6,279,5,61200,704,198,0.595,23.6
2313,43,2024,0,59.11,-3.413,0,2.348,11.4,4.7,84.5,99,3,59700,517,158,0.585,26
2313,43,2026,1,59.11,-3.413,0,2.072,12.6,6.7,77.1,142,7,48900,517,158,0.585,26
2314,43,2024,0,41.632,-20.891,0,3.469,15.4,6.6,66.7,48,0,25100,117,35,0.415,19.3
2314,43,2026,1,41.632,-20.891,0,3.067,18,6.7,62.2,58,2,26700,117,35,0.415,19.3
2315,43,2024,0,39.921,-22.602,0,3.701,15.9,5.5,75.2,134,6,51700,253,84,0.408,19.5
2315,43,2026,1,39.921,-22.602,0,3.81,23.6,7.9,66.9,101,2,50400,253,84,0.408,19.5
2316,43,2024,0,55.541,-6.982,0,2.445,11.1,5.4,66.7,77,5,46600,240,70,0.582,22.2
2316,43,2026,1,55.541,-6.982,0,2.023,14.8,6.1,62.1,75,0,35500,240,70,0.582,22.2
2317,43,2024,0,78.215,15.692,1,2.213,9.1,3.3,111.3,196,7,57100,859,218,0.704,26.1
2317,43,2026,1,78.215,15.692,1,2.134,13.6,7,80.9,300,13,35100,859,218,0.704,26.1
2318,43,2024,0,90.583,28.06,1,0.772,6.3,2.5,113.7,17,2,69100,171,48,0.683,37.5
2318,43,2026,1,90.583,28.06,1,0.953,18.4,5,93.5,36,3,53700,171,48,0.683,37.5
2319,43,2024,0,55.291,-7.232,0,3.244,9.6,6.8,68,171,8,50200,626,179,0.588,18.5
2319,43,2026,1,55.291,-7.232,0,4.667,13,7.5,67.4,244,11,39400,626,179,0.588,18.5
2320,43,2024,0,54.455,-8.068,0,4.95,16.5,4.2,79,249,5,50100,573,153,0.419,23.8
2320,43,2026,1,54.455,-8.068,0,2.799,16.4,5.4,77.1,280,4,46100,573,153,0.419,23.8
2321,43,2024,0,39.717,-22.806,0,4.923,17.9,6,65.7,224,3,41400,426,115,0.43,18.1
2321,43,2026,1,39.717,-22.806,0,4.008,21.2,7.6,61.3,232,5,45800,426,115,0.43,18.1
2322,43,2024,0,42.742,-19.781,0,8.124,19.5,7.2,61.5,51,2,38300,135,35,0.374,29.6
2322,43,2026,1,42.742,-19.781,0,5.226,15.4,6.3,68.1,61,1,30000,135,35,0.374,29.6
2323,43,2024,0,63.622,1.099,1,1.873,9.8,6,90.1,68,2,54400,267,69,0.578,25
2323,43,2026,1,63.622,1.099,1,3.154,22.4,7.9,72,107,2,37000,267,69,0.578,25
2324,43,2024,0,50.381,-12.142,0,4.151,16,5.7,77,169,6,29500,489,129,0.556,30.1
2324,43,2026,1,50.381,-12.142,0,3.113,16.1,7.4,76.6,213,1,35700,489,129,0.556,30.1
2325,43,2024,0,13.115,-49.408,0,2.485,17.6,5.2,55.5,175,5,22100,405,112,0.292,15.9
2325,43,2026,1,13.115,-49.408,0,2.333,21.2,6.4,53.6,218,8,12800,405,112,0.292,15.9
2326,43,2024,0,55.463,-7.06,0,2.666,17.6,6.5,69.2,76,5,37500,356,95,0.475,20.6
2326,43,2026,1,55.463,-7.06,0,2.522,17.1,7.6,80.8,86,5,37800,356,95,0.475,20.6
2327,43,2024,0,29.292,-33.231,0,2.458,18.9,5.6,69.5,185,5,33500,560,150,0.367,12.8
2327,43,2026,1,29.292,-33.231,0,3.079,19.4,8.1,64.8,234,6,30300,560,150,0.367,12.8
2328,43,2024,0,65.011,2.488,1,3.008,10.5,3.6,87.9,34,3,47200,150,49,0.464,28.9
2328,43,2026,1,65.011,2.488,1,3.382,22.9,5.4,69.7,48,0,29300,150,49,0.464,28.9
2329,43,2024,0,17.124,-45.399,0,1.989,18.9,4.8,76,364,6,32400,757,214,0.274,10.5
2329,43,2026,1,17.124,-45.399,0,1.729,19.2,6,75,284,15,29300,757,214,0.274,10.5
2330,43,2024,0,52.294,-10.229,0,2.699,10.9,7.8,66.2,92,2,47600,279,80,0.508,21.2
2330,43,2026,1,52.294,-10.229,0,3.752,17.7,7.7,62.1,105,3,48600,279,80,0.508,21.2
2331,43,2024,0,74.596,12.073,1,1.913,8.2,6.3,104,112,3,58600,627,164,0.662,33.5
2331,43,2026,1,74.596,12.073,1,3.733,22.3,7.3,87.1,288,9,39700,627,164,0.662,33.5
2332,44,2024,0,80.587,24.706,1,0.809,5.6,3.7,102.9,28,3,66000,397,98,0.713,37.1
2332,44,2026,1,80.587,24.706,1,1.141,11.1,6.3,91.8,65,3,49800,397,98,0.713,37.1
2333,44,2024,0,63.914,8.033,1,2.726,8.3,2.9,71.5,100,8,72000,630,177,0.556,22.5
2333,44,2026,1,63.914,8.033,1,3.583,14.9,5.1,65.1,164,11,52800,630,177,0.556,22.5
2334,44,2024,0,64.958,9.077,1,1.621,7.9,3.5,104.6,104,8,69500,639,177,0.591,28.2
2334,44,2026,1,64.958,9.077,1,1.605,17.6,6.2,76.2,228,12,42300,639,177,0.591,28.2
2335,44,2024,0,38.344,-17.537,0,2.262,13.2,6.6,75.4,145,8,40600,446,121,0.402,15.1
2335,44,2026,1,38.344,-17.537,0,2.886,16.5,5.5,71.5,154,7,33000,446,121,0.402,15.1
2336,44,2024,0,43.44,-12.441,0,4.359,14.5,4.8,73.6,249,15,45500,728,202,0.403,19.6
2336,44,2026,1,43.44,-12.441,0,5.126,20.1,4.7,52.7,293,9,40800,728,202,0.403,19.6
2337,44,2024,0,49.983,-5.898,0,2.801,10.7,3.5,80.1,155,14,41800,795,234,0.399,20.8
2337,44,2026,1,49.983,-5.898,0,3.294,16.5,6.4,69,143,16,46800,795,234,0.399,20.8
2338,44,2024,0,67.983,12.102,1,2.172,5.4,2.4,95.5,52,4,64800,367,99,0.609,29.9
2338,44,2026,1,67.983,12.102,1,2.888,14,6.8,71.5,79,8,42000,367,99,0.609,29.9
2339,44,2024,0,57.728,1.847,1,1.971,11.4,5.4,90,100,11,60700,537,149,0.536,20.2
2339,44,2026,1,57.728,1.847,1,3.01,24,7.8,69.4,152,8,50700,537,149,0.536,20.2
2340,44,2024,0,49.032,-6.849,0,1.392,11.6,5.6,79.9,82,8,55400,412,110,0.417,19.6
2340,44,2026,1,49.032,-6.849,0,2.231,15.3,6.8,74.3,111,5,54300,412,110,0.417,19.6
2341,44,2024,0,84.628,28.747,1,0.565,4.1,1.7,117.8,32,2,69600,295,78,0.667,31
2341,44,2026,1,84.628,28.747,1,1.251,11.7,4.1,100.3,51,3,61200,295,78,0.667,31
2342,44,2024,0,76.917,21.036,1,1.793,2.9,2.5,116.8,85,11,73500,1133,329,0.667,33.4
2342,44,2026,1,76.917,21.036,1,2.29,13.1,5.5,103.5,144,18,59100,1133,329,0.667,33.4
2343,44,2024,0,23.819,-32.062,0,2.608,13.8,3.7,83.2,106,8,39700,544,152,0.265,15.6
2343,44,2026,1,23.819,-32.062,0,2.288,11.7,5.8,72.3,211,15,35400,544,152,0.265,15.6
2344,44,2024,0,53.925,-1.956,0,2.397,17.2,3.2,90.5,133,10,53900,522,129,0.566,21.5
2344,44,2026,1,53.925,-1.956,0,2.464,20.9,6.1,87.7,98,12,54700,522,129,0.566,21.5
2345,44,2024,0,71.045,15.164,1,2.445,8.9,2,105.9,24,3,64300,202,54,0.539,30.4
2345,44,2026,1,71.045,15.164,1,3.635,13.6,6.4,72.5,48,5,52400,202,54,0.539,30.4
2346,44,2024,0,56.644,0.763,1,1.997,13.8,4.4,99.2,175,11,50100,856,221,0.543,21.6
2346,44,2026,1,56.644,0.763,1,2.589,22.8,7.1,83.9,376,14,36500,856,221,0.543,21.6
2347,44,2024,0,33.74,-22.141,0,4.092,12.8,5.8,75.9,106,13,41600,413,116,0.376,16.3
2347,44,2026,1,33.74,-22.141,0,4.217,13.6,6.1,57.7,88,5,40400,413,116,0.376,16.3
2348,44,2024,0,55.767,-0.114,0,2.159,11.9,3.9,92.3,94,5,62400,499,145,0.515,35.4
2348,44,2026,1,55.767,-0.114,0,2.383,21.4,4.4,86.3,99,8,56200,499,145,0.515,35.4
2349,44,2024,0,67.464,11.583,1,1.667,6.4,2.9,87.7,40,3,71900,263,72,0.498,21.5
2349,44,2026,1,67.464,11.583,1,2.959,18.4,6.8,66.3,58,2,53700,263,72,0.498,21.5
2350,44,2024,0,73.821,17.94,1,1.789,5,1.3,99,231,14,73700,1058,268,0.693,24.8
2350,44,2026,1,73.821,17.94,1,3.496,13.7,4,82.4,241,11,45600,1058,268,0.693,24.8
2351,44,2024,0,42.664,-13.217,0,2.858,13,5.8,72.4,254,14,53400,864,236,0.419,27.3
2351,44,2026,1,42.664,-13.217,0,3.821,15,5.9,82.6,263,10,43300,864,236,0.419,27.3
2352,44,2024,0,47.289,-8.592,0,4.337,12.4,5.2,84.5,140,9,52500,539,148,0.417,17.1
2352,44,2026,1,47.289,-8.592,0,3.39,15.2,6.1,86.1,183,7,55800,539,148,0.417,17.1
2353,44,2024,0,52.656,-3.225,0,2.745,10.3,3.9,83.2,79,2,43100,363,98,0.495,20
2353,44,2026,1,52.656,-3.225,0,5.159,15.8,3,86.4,83,7,56800,363,98,0.495,20
2354,44,2024,0,29.838,-26.043,0,2.734,10.2,4.4,62.7,212,12,45400,779,245,0.285,15.5
2354,44,2026,1,29.838,-26.043,0,1.846,12,5.2,58.9,235,12,39800,779,245,0.285,15.5
2355,44,2024,0,45.259,-10.622,0,3.06,18.8,6.8,71.3,105,12,52400,514,165,0.475,28
2355,44,2026,1,45.259,-10.622,0,3.299,21.2,6.5,72.5,136,6,48200,514,165,0.475,28
2356,44,2024,0,40.372,-15.509,0,3.252,10.9,3.9,80.5,61,5,51900,204,58,0.382,21.8
2356,44,2026,1,40.372,-15.509,0,2.524,15.5,5.7,83.3,80,4,44400,204,58,0.382,21.8
2357,44,2024,0,67.371,11.49,1,1.755,6.2,3.6,87.9,71,9,59600,478,126,0.569,26.6
2357,44,2026,1,67.371,11.49,1,3.156,16.1,7.4,81.9,121,12,44700,478,126,0.569,26.6
2358,44,2024,0,48.995,-6.886,0,2.755,18.2,4.2,81.5,151,8,57100,616,170,0.492,32.7
2358,44,2026,1,48.995,-6.886,0,2.418,17.2,6.1,76,184,11,57500,616,170,0.492,32.7
2359,44,2024,0,61.654,5.773,1,1.786,7.8,2.7,93.7,35,2,47400,174,46,0.502,21.1
2359,44,2026,1,61.654,5.773,1,3.701,21.2,7.2,77.2,62,2,41200,174,46,0.502,21.1
2360,44,2024,0,49.628,-6.253,0,3.444,12.8,3.5,56.4,94,5,50700,450,109,0.515,20.4
2360,44,2026,1,49.628,-6.253,0,2.518,12.7,5.3,70.1,98,4,64400,450,109,0.515,20.4
2361,44,2024,0,14.202,-41.679,0,0.898,17.6,3.6,72.4,192,11,39800,573,152,0.265,8.3
2361,44,2026,1,14.202,-41.679,0,1.532,17,6.1,63.4,228,13,32200,573,152,0.265,8.3
2362,44,2024,0,27,-28.881,0,2.422,11.2,5.2,52.8,125,11,61100,358,100,0.348,11.9
2362,44,2026,1,27,-28.881,0,2.333,15.2,5.2,54,112,4,40400,358,100,0.348,11.9
2363,44,2024,0,23.326,-32.555,0,2.246,12.1,3,64.3,68,6,35000,317,82,0.184,14
2363,44,2026,1,23.326,-32.555,0,2.799,15.2,4.1,60.7,122,5,44400,317,82,0.184,14
2364,44,2024,0,49.266,-6.615,0,4.795,12.9,5.1,86.7,125,7,61100,345,94,0.556,18.3
2364,44,2026,1,49.266,-6.615,0,4.88,13.1,4.5,82.1,126,5,55800,345,94,0.556,18.3
2365,44,2024,0,73.921,18.04,1,1.627,5.9,1.1,118.1,43,5,56600,607,170,0.652,25.2
2365,44,2026,1,73.921,18.04,1,2.007,14.7,5.1,95.5,110,12,44100,607,170,0.652,25.2
2366,44,2024,0,49.439,-6.442,0,2.949,16.7,4.9,77.1,186,5,60100,674,171,0.427,17.4
2366,44,2026,1,49.439,-6.442,0,3.635,14.1,5.6,70.9,253,6,55800,674,171,0.427,17.4
2367,44,2024,0,55.995,0.114,1,1.406,13,5.1,87.2,94,5,51700,555,150,0.525,32.9
2367,44,2026,1,55.995,0.114,1,3.449,23.9,10.4,74.8,191,5,46000,555,150,0.525,32.9
2368,44,2024,0,66.797,10.916,1,1.842,11.7,3.5,92.5,152,6,63700,721,217,0.62,25.1
2368,44,2026,1,66.797,10.916,1,2.146,17.9,6.5,64.3,291,16,52300,721,217,0.62,25.1
2369,44,2024,0,46.436,-9.445,0,2.364,11.7,3.8,70.9,186,16,49300,749,197,0.466,16.7
2369,44,2026,1,46.436,-9.445,0,2.984,18.9,3.3,72.2,223,10,49800,749,197,0.466,16.7
2370,44,2024,0,67.798,11.917,1,0.912,8.9,4.5,111.5,48,3,64700,311,73,0.553,30.8
2370,44,2026,1,67.798,11.917,1,2.185,11,6.3,81.6,94,2,44500,311,73,0.553,30.8
2371,44,2024,0,53.914,-1.967,0,2.292,11.9,3.7,71.9,132,14,60100,684,195,0.495,20.5
2371,44,2026,1,53.914,-1.967,0,3.05,14.1,4.1,71,183,10,54900,684,195,0.495,20.5
2372,44,2024,0,55.692,-0.189,0,3.435,15.3,5.8,84.6,57,3,63100,234,61,0.396,20.8
2372,44,2026,1,55.692,-0.189,0,3.762,14.7,4,68.5,49,5,56900,234,61,0.396,20.8
2373,44,2024,0,43.42,-12.461,0,2.677,17.7,3.7,81,113,7,46000,371,101,0.465,26
2373,44,2026,1,43.42,-12.461,0,2.672,18.1,5.2,75.2,138,5,39600,371,101,0.465,26
2374,44,2024,0,52.124,-3.757,0,2.164,15.6,3.5,93.4,82,5,50000,349,99,0.555,24.2
2374,44,2026,1,52.124,-3.757,0,2.368,14.3,4.1,86.4,70,5,46200,349,99,0.555,24.2
2375,44,2024,0,46.368,-9.513,0,3.707,10.6,5.8,74.3,275,12,52400,1111,299,0.439,16.9
2375,44,2026,1,46.368,-9.513,0,4.049,14.7,5.3,65.2,317,25,43800,1111,299,0.439,16.9
2376,44,2024,0,37.811,-18.07,0,2.544,18.1,4.3,64.4,155,4,52300,617,185,0.497,15.6
2376,44,2026,1,37.811,-18.07,0,2.226,15.2,5,50.2,178,14,54400,617,185,0.497,15.6
2377,44,2024,0,39.825,-16.056,0,2.828,11.9,7.2,68.7,50,3,39900,249,72,0.433,18.7
2377,44,2026,1,39.825,-16.056,0,2.492,15,6.8,61.1,46,3,39300,249,72,0.433,18.7
2378,44,2024,0,60.962,5.081,1,2.82,12.8,1.7,89.8,83,4,53800,292,77,0.544,24
2378,44,2026,1,60.962,5.081,1,4.873,24.5,5.2,75.9,107,4,48600,292,77,0.544,24
2379,44,2024,0,49.96,-5.921,0,3.044,8.6,3.8,72.3,43,2,56100,184,50,0.446,23.6
2379,44,2026,1,49.96,-5.921,0,3.594,16.2,4.1,64.7,56,1,52900,184,50,0.446,23.6
2380,44,2024,0,21.777,-34.104,0,1.899,10.8,6.6,71.4,151,17,47500,811,227,0.338,13.5
2380,44,2026,1,21.777,-34.104,0,2.707,15.1,8,66,234,21,36300,811,227,0.338,13.5
2381,44,2024,0,64.137,8.256,1,3.938,8.6,3,78.5,308,17,55400,1342,351,0.57,20.9
2381,44,2026,1,64.137,8.256,1,4.427,21.8,5.6,60.5,498,19,46000,1342,351,0.57,20.9
2382,44,2024,0,58.623,2.742,1,4.019,11.8,3.8,83.7,121,6,55900,427,105,0.536,28.2
2382,44,2026,1,58.623,2.742,1,7.57,19.9,7.6,58.1,155,5,37200,427,105,0.536,28.2
2383,45,2024,0,36.46,-25.916,0,2.073,15.2,6.6,78.5,248,10,51900,580,177,0.43,18.2
2383,45,2026,1,36.46,-25.916,0,2.07,23.1,8.5,49.9,312,15,36400,580,177,0.43,18.2
2384,45,2024,0,79.799,17.423,1,1.256,6.9,2.5,110.7,65,4,75000,279,70,0.734,26.6
2384,45,2026,1,79.799,17.423,1,2.047,17.6,7.4,87.2,108,1,56400,279,70,0.734,26.6
2385,45,2024,0,71.39,9.014,1,1.635,9.4,2.6,99.8,206,2,60800,666,196,0.574,32.2
2385,45,2026,1,71.39,9.014,1,2.335,18.8,7.4,77,338,7,48300,666,196,0.574,32.2
2386,45,2024,0,42.737,-19.639,0,2.939,15.5,3.2,71.3,282,6,47100,795,240,0.471,15.2
2386,45,2026,1,42.737,-19.639,0,4.463,22.6,4.3,68,329,13,45700,795,240,0.471,15.2
2387,45,2024,0,51.909,-10.467,0,2.124,13.2,7.1,88.6,206,10,59200,552,165,0.562,18.6
2387,45,2026,1,51.909,-10.467,0,1.491,15.8,8.6,85.2,194,7,55100,552,165,0.562,18.6
2388,45,2024,0,62.814,0.438,1,1.889,7.6,3.1,90.8,86,2,60600,400,96,0.561,28.1
2388,45,2026,1,62.814,0.438,1,2.481,22.4,8.5,68.2,225,7,35000,400,96,0.561,28.1
2389,45,2024,0,41.142,-21.234,0,1.837,19.3,4.6,68.9,436,13,49300,799,207,0.488,17.9
2389,45,2026,1,41.142,-21.234,0,2.607,20.6,3.6,71.6,321,11,54500,799,207,0.488,17.9
2390,45,2024,0,43.101,-19.275,0,2.35,15.2,4.2,72.1,138,8,39700,324,91,0.436,27.2
2390,45,2026,1,43.101,-19.275,0,3.762,15.7,5.3,61.4,159,4,50200,324,91,0.436,27.2
2391,45,2024,0,78.371,15.995,1,1.849,11.4,5.2,99.1,143,5,65900,612,184,0.683,25.7
2391,45,2026,1,78.371,15.995,1,3.059,23.1,8.4,83.7,216,8,41500,612,184,0.683,25.7
2392,45,2024,0,68.185,5.809,1,1.433,13,2.6,85.7,162,9,83300,779,203,0.519,28.4
2392,45,2026,1,68.185,5.809,1,2.128,22.8,6.6,77.3,416,15,67500,779,203,0.519,28.4
2393,45,2024,0,67.191,4.815,1,1.197,8.2,3.3,83.8,97,2,68300,265,79,0.599,21.7
2393,45,2026,1,67.191,4.815,1,2.24,20.6,5.6,60.7,157,3,55100,265,79,0.599,21.7
2394,45,2024,0,26.741,-35.635,0,1.985,20,8.3,75.1,257,6,41700,478,122,0.398,19.6
2394,45,2026,1,26.741,-35.635,0,2.791,21.7,7.6,62,275,13,40400,478,122,0.398,19.6
2395,45,2024,0,71.828,9.452,1,2.129,10.4,3.9,99.6,185,8,57800,563,144,0.611,31.9
2395,45,2026,1,71.828,9.452,1,2.077,22.7,5.6,73.8,316,6,42500,563,144,0.611,31.9
2396,45,2024,0,84.063,21.687,1,0.716,5.7,2.7,100.9,140,5,79000,677,174,0.639,31
2396,45,2026,1,84.063,21.687,1,1.071,15.8,6.6,98.5,307,7,63200,677,174,0.639,31
2397,45,2024,0,89.792,27.416,1,0.96,3.6,3.3,100.4,23,1,84400,86,22,0.71,33.9
2397,45,2026,1,89.792,27.416,1,1.356,14.1,5.1,90.3,32,1,63900,86,22,0.71,33.9
2398,45,2024,0,43,-19.376,0,2.6,15.1,4.1,53.8,188,12,51000,441,123,0.424,21.4
2398,45,2026,1,43,-19.376,0,3.412,17.5,5,73.1,189,7,46900,441,123,0.424,21.4
2399,45,2024,0,53.078,-9.298,0,2.324,16.3,4.9,86.1,117,5,50600,326,100,0.544,18.8
2399,45,2026,1,53.078,-9.298,0,2.638,24.8,6.6,90,138,4,51500,326,100,0.544,18.8
2400,45,2024,0,61.79,-0.586,0,2.388,12.7,2.9,95.7,103,4,55900,263,73,0.514,20.7
2400,45,2026,1,61.79,-0.586,0,2.57,14,3.2,95,102,5,46200,263,73,0.514,20.7
2401,45,2024,0,36.053,-26.323,0,3.676,17.3,6.3,63,73,4,48300,170,54,0.407,15.9
2401,45,2026,1,36.053,-26.323,0,3.357,19.5,6.3,59,74,2,39700,170,54,0.407,15.9
2402,45,2024,0,63.359,0.983,1,2.398,6.6,3,77.4,64,5,67000,214,52,0.606,21.2
2402,45,2026,1,63.359,0.983,1,3.737,18.6,7.8,64.4,112,2,48800,214,52,0.606,21.2
2403,45,2024,0,42.282,-20.094,0,2.549,14.8,4.9,71.6,161,3,39400,387,110,0.462,18.9
2403,45,2026,1,42.282,-20.094,0,3.988,19.2,4,73.5,139,9,41600,387,110,0.462,18.9
2404,45,2024,0,62.554,0.178,1,2.231,15.4,3.1,96,162,6,54100,547,165,0.627,26.4
2404,45,2026,1,62.554,0.178,1,3.914,21.8,6.6,80.5,244,6,44100,547,165,0.627,26.4
2405,45,2024,0,87.437,25.061,1,0.967,6.2,0.2,103.6,111,4,70500,689,184,0.732,35.3
2405,45,2026,1,87.437,25.061,1,1.336,16.3,3.9,86,220,3,51800,689,184,0.732,35.3
2406,45,2024,0,52.173,-10.203,0,2.877,14.6,6.3,76.4,102,3,41500,307,82,0.471,20.5
2406,45,2026,1,52.173,-10.203,0,3.233,15.2,7.4,72.8,100,4,47500,307,82,0.471,20.5
2407,45,2024,0,62.198,-0.178,0,2.29,12.9,2.8,88,58,3,57100,354,93,0.57,21
2407,45,2026,1,62.198,-0.178,0,2.583,13.6,4,84.8,88,6,54100,354,93,0.57,21
2408,45,2024,0,37.6,-24.776,0,5.706,15.2,7.4,77.3,255,8,63600,500,149,0.405,19.9
2408,45,2026,1,37.6,-24.776,0,4.776,18.9,5.9,62.5,326,11,60700,500,149,0.405,19.9
2409,45,2024,0,44.569,-17.807,0,2.716,16.2,7.3,69.8,116,2,53900,373,109,0.46,18.5
2409,45,2026,1,44.569,-17.807,0,3.088,21.7,8.4,73.4,115,13,60100,373,109,0.46,18.5
2410,45,2024,0,52.951,-9.425,0,3.889,18.2,4.7,77.3,212,8,59500,581,170,0.429,28.5
2410,45,2026,1,52.951,-9.425,0,3.949,17.5,4.4,68.2,166,6,55500,581,170,0.429,28.5
2411,45,2024,0,63.623,1.247,1,3.028,7.7,5.5,79.6,119,4,57300,546,157,0.546,25.5
2411,45,2026,1,63.623,1.247,1,3.089,17.6,9.6,60.9,204,8,37600,546,157,0.546,25.5
2412,45,2024,0,67.218,4.842,1,1.399,11,5,89.6,63,2,63500,347,88,0.68,25.6
2412,45,2026,1,67.218,4.842,1,1.449,22.8,6.6,77.2,142,7,48400,347,88,0.68,25.6
2413,45,2024,0,58.672,-3.704,0,1.372,19,6.3,83.8,219,8,58900,654,181,0.471,19.7
2413,45,2026,1,58.672,-3.704,0,1.747,20.8,4.7,82.5,248,11,51300,654,181,0.471,19.7
2414,45,2024,0,54.493,-7.883,0,2.641,13.5,3.9,61.2,121,2,57000,295,85,0.535,21
2414,45,2026,1,54.493,-7.883,0,2.24,18.4,5.5,60.4,102,1,48200,295,85,0.535,21
2415,45,2024,0,32.976,-29.4,0,2.762,13.4,4.5,71.8,159,2,52800,425,112,0.407,15
2415,45,2026,1,32.976,-29.4,0,3.603,12.8,4.1,65.9,228,14,49000,425,112,0.407,15
2416,45,2024,0,35.267,-27.109,0,1.868,17.8,3.8,81.6,293,10,40500,555,147,0.395,15
2416,45,2026,1,35.267,-27.109,0,2.652,14.9,5.1,72,358,8,38000,555,147,0.395,15
2417,45,2024,0,35.8,-26.576,0,3.501,18.8,5.3,67.8,214,9,47500,654,224,0.3,14.9
2417,45,2026,1,35.8,-26.576,0,3.335,14.9,4.1,70.8,224,8,41200,654,224,0.3,14.9
2418,45,2024,0,43.051,-19.325,0,2.834,15.1,6,79.3,634,14,47400,907,263,0.504,18.3
2418,45,2026,1,43.051,-19.325,0,3.676,17.3,5.6,77.3,698,18,39000,907,263,0.504,18.3
2419,45,2024,0,56.594,-5.782,0,2.073,17.2,1.9,88.9,80,1,51200,225,66,0.578,23.1
2419,45,2026,1,56.594,-5.782,0,2.367,18.2,6.1,81.2,75,5,61800,225,66,0.578,23.1
2420,45,2024,0,91.401,29.025,1,0.988,4.1,0.4,124.5,67,3,85000,354,102,0.747,29.1
2420,45,2026,1,91.401,29.025,1,1.048,9.2,5.5,105.9,73,6,62000,354,102,0.747,29.1
2421,45,2024,0,38.735,-23.641,0,3.03,19.4,5.1,73.5,185,10,54000,488,133,0.452,19.8
2421,45,2026,1,38.735,-23.641,0,3.105,24,6.2,59.8,192,8,39000,488,133,0.452,19.8
2422,45,2024,0,54.082,-8.294,0,1.507,16.1,6.3,79.7,170,12,50000,638,187,0.508,19.7
2422,45,2026,1,54.082,-8.294,0,2.097,17,4.7,71,241,10,51300,638,187,0.508,19.7
2423,45,2024,0,63.747,1.371,1,1.699,14.1,2.9,88.6,247,11,65000,847,239,0.574,26.4
2423,45,2026,1,63.747,1.371,1,2.723,23.8,9.1,65.6,361,11,42000,847,239,0.574,26.4
2424,45,2024,0,54.857,-7.519,0,2.569,17.6,6.3,65,146,5,63500,372,93,0.48,20.3
2424,45,2026,1,54.857,-7.519,0,3.166,14.5,5.2,68.6,195,6,50700,372,93,0.48,20.3
2425,45,2024,0,59.167,-3.209,0,2.079,14.6,4.4,104.1,126,7,55200,494,149,0.578,25.2
2425,45,2026,1,59.167,-3.209,0,2.375,13.7,5.6,94.6,146,11,60000,494,149,0.578,25.2
2426,45,2024,0,74.555,12.179,1,1.424,11.6,2.2,94.2,72,1,77400,371,100,0.621,29.6
2426,45,2026,1,74.555,12.179,1,1.54,17.6,5.1,73.7,158,3,46800,371,100,0.621,29.6
2427,45,2024,0,54.162,-8.214,0,2.57,10.1,2.3,79.5,35,4,60700,126,37,0.615,19.2
2427,45,2026,1,54.162,-8.214,0,1.783,13.1,3.5,63.9,35,0,54800,126,37,0.615,19.2
